build_id,timestamp,hour,day_of_week,repo_size_mb,num_files,test_count,dependencies,cpu_cores,memory_gb,cache_hit_rate,branch_type,build_time_minutes,status,cost_usd
build_02217,2025-08-13T00:35:17.543926,0,2,597.95,1391,127,62,16,8,0.681,hotfix,64.82,success,0.4753
build_02218,2025-11-25T14:35:17.543926,14,1,598.13,456,624,38,16,32,0.778,feature,105.97,success,0.9891
build_02219,2026-01-10T02:35:17.543926,2,5,6082.22,321,1701,48,16,16,0.679,feature,445.21,success,3.5617
build_02220,2026-01-19T13:35:17.543926,13,0,10689.64,322,2,48,4,4,0.892,feature,890.45,success,1.7809
build_02221,2025-12-11T19:35:17.543926,19,3,2305.43,2795,333,43,2,32,0.827,feature,246.61,success,0.8631
build_02222,2025-11-11T06:35:17.543926,6,1,156.56,112,80,51,4,8,0.95,feature,50.8,success,0.1185
build_02223,2025-08-31T02:35:17.543926,2,6,11880.13,77,63,42,2,4,0.492,release,1246.02,success,1.4537
build_02224,2025-08-14T08:35:17.543926,8,3,6211.27,380,234,48,8,8,0.67,feature,364.78,success,1.4591
build_02225,2025-12-09T03:35:17.543926,3,1,3318.69,593,203,48,2,32,0.454,feature,223.23,success,0.7813
build_02226,2025-08-02T04:35:17.543926,4,5,1607.66,1104,259,50,2,16,0.48,feature,262.04,success,0.5678
build_02227,2025-12-19T12:35:17.543926,12,4,1164.55,122,198,56,16,8,0.499,feature,145.1,success,1.0641
build_02228,2025-11-05T12:35:17.543926,12,2,1602.77,275,26,52,8,4,0.582,main,192.16,success,0.7046
build_02229,2026-01-13T19:35:17.543926,19,1,4446.86,160,958,52,8,8,0.617,main,848.17,failed,3.3927
build_02230,2025-12-29T08:35:17.543926,8,0,527.63,3074,341,69,16,4,0.899,feature,170.68,success,1.1947
build_02231,2025-08-07T09:35:17.543926,9,3,997.55,347,19,33,4,8,0.849,feature,104.74,success,0.2444
build_02232,2025-12-28T02:35:17.543926,2,6,247.51,253,416,41,2,8,0.74,feature,223.92,success,0.3359
build_02233,2025-08-12T15:35:17.543926,15,1,358.07,691,209,43,2,8,0.85,feature,205.8,success,0.3087
build_02234,2025-08-19T16:35:17.543926,16,1,1389.88,792,67,22,8,32,0.739,main,83.49,success,0.501
build_02235,2025-10-15T16:35:17.543926,16,2,363.4,57,38,42,8,4,0.366,hotfix,54.96,success,0.2015
build_02236,2025-11-19T08:35:17.543926,8,2,1090.79,141,27,41,8,16,0.811,feature,54.74,failed,0.2555
build_02237,2025-08-06T09:35:17.543926,9,2,2052.38,723,68,54,2,8,0.86,release,323.55,success,0.4853
build_02238,2025-09-26T22:35:17.543926,22,4,4427.72,1094,31,44,4,4,0.8,main,353.33,success,0.7067
build_02239,2025-08-30T02:35:17.543926,2,5,783.2,389,1012,19,2,4,0.714,feature,598.16,success,0.6979
build_02240,2025-12-31T12:35:17.543926,12,2,381.62,228,45,40,2,32,0.858,feature,52.94,success,0.1853
build_02241,2025-08-04T07:35:17.543926,7,0,5016.66,682,390,37,4,4,0.909,main,633.15,failed,1.2663
build_02242,2025-09-17T09:35:17.543926,9,2,5249.42,353,1098,32,2,4,0.785,feature,1150.29,success,1.342
build_02243,2025-10-25T16:35:17.543926,16,5,76.49,157,242,50,8,8,0.504,feature,141.27,success,0.5651
build_02244,2025-08-18T15:35:17.543926,15,0,111.94,2146,81,31,2,8,0.671,feature,149.87,success,0.2248
build_02245,2025-12-13T19:35:17.543926,19,5,1595.72,1794,68,44,4,16,0.64,release,196.44,success,0.5893
build_02246,2025-09-09T21:35:17.543926,21,1,381.39,238,46,57,2,4,0.643,feature,83.54,success,0.0975
build_02247,2025-08-26T07:35:17.543926,7,1,104.3,453,104,65,8,4,0.794,feature,74.6,success,0.2735
build_02248,2025-08-08T04:35:17.543926,4,4,3141.27,398,296,44,2,16,0.676,feature,266.23,success,0.5768
build_02249,2025-07-29T21:35:17.543926,21,1,32.7,1539,398,42,2,8,0.493,feature,259.46,success,0.3892
build_02250,2026-01-12T06:35:17.543926,6,0,746.74,72,25,49,16,16,0.823,feature,24.92,success,0.1994
build_02251,2025-08-14T22:35:17.543926,22,3,1300.12,1123,341,31,4,4,0.871,feature,254.59,success,0.5092
build_02252,2025-10-27T12:35:17.543926,12,0,5400.41,1653,452,55,4,32,0.562,feature,390.94,success,1.6941
build_02253,2025-12-10T13:35:17.543926,13,2,529.84,89,260,27,2,8,0.87,feature,188.87,success,0.2833
build_02254,2025-10-05T13:35:17.543926,13,6,3668.51,255,371,45,4,4,0.967,main,581.31,success,1.1626
build_02255,2025-09-17T12:35:17.543926,12,2,9330.44,719,28,43,2,16,0.653,feature,754.16,success,1.634
build_02256,2025-11-10T06:35:17.543926,6,0,141.71,801,386,30,2,4,0.888,feature,241.12,success,0.2813
build_02257,2025-08-16T01:35:17.543926,1,5,3727.94,1185,161,59,4,4,0.911,main,348.39,success,0.6968
build_02258,2025-10-18T02:35:17.543926,2,5,14118.0,190,31,51,4,8,0.573,hotfix,651.87,success,1.521
build_02259,2025-10-22T10:35:17.543926,10,2,425.33,287,97,38,2,8,0.874,feature,104.11,success,0.1562
build_02260,2025-11-22T04:35:17.543926,4,5,757.36,212,25,47,4,16,0.952,main,57.82,success,0.1735
build_02261,2026-01-11T05:35:17.543926,5,6,906.6,1831,361,44,8,8,0.761,feature,221.14,success,0.8846
build_02262,2025-08-17T22:35:17.543926,22,6,1890.96,576,147,41,16,8,0.548,feature,99.5,success,0.7297
build_02263,2025-11-16T07:35:17.543926,7,6,1077.06,539,25,60,4,8,0.363,feature,117.32,success,0.2737
build_02264,2025-08-10T05:35:17.543926,5,6,5451.89,1557,464,39,4,16,0.757,release,545.25,success,1.6357
build_02265,2025-11-13T01:35:17.543926,1,3,434.18,140,784,54,2,4,0.629,feature,456.98,failed,0.5331
build_02266,2025-12-23T05:35:17.543926,5,1,541.51,630,579,37,4,8,0.689,main,382.58,success,0.8927
build_02267,2025-08-26T20:35:17.543926,20,1,5498.8,121,147,54,16,32,0.808,feature,69.47,success,0.6484
build_02268,2025-10-18T01:35:17.543926,1,5,7741.33,77,232,38,4,8,0.658,main,656.43,success,1.5317
build_02269,2025-12-05T09:35:17.543926,9,4,10209.41,603,435,43,16,16,0.791,main,484.6,success,3.8768
build_02270,2026-01-11T15:35:17.543926,15,6,561.56,601,352,45,2,8,0.718,feature,325.05,success,0.4876
build_02271,2025-09-25T08:35:17.543926,8,3,235.81,488,334,37,4,8,0.968,feature,145.02,success,0.3384
build_02272,2025-09-14T00:35:17.543926,0,6,197.71,156,100,62,8,8,0.899,feature,55.3,success,0.2212
build_02273,2025-10-08T12:35:17.543926,12,2,294.79,433,524,39,4,8,0.86,feature,290.32,success,0.6774
build_02274,2025-12-10T19:35:17.543926,19,2,1349.03,777,205,58,8,4,0.666,feature,207.34,success,0.7603
build_02275,2025-11-02T10:35:17.543926,10,6,1100.86,2069,50,54,8,32,0.685,feature,75.42,success,0.4525
build_02276,2025-10-14T02:35:17.543926,2,1,180.59,158,92,66,4,16,0.633,feature,55.79,success,0.1674
build_02277,2026-01-17T01:35:17.543926,1,5,1074.97,435,205,29,4,8,0.505,feature,164.92,success,0.3848
build_02278,2025-08-24T05:35:17.543926,5,6,13150.07,54,185,37,16,8,0.391,feature,495.07,success,3.6305
build_02279,2025-10-26T17:35:17.543926,17,6,150.0,550,363,35,8,32,0.849,feature,94.72,success,0.5683
build_02280,2025-11-24T20:35:17.543926,20,0,229.78,193,872,54,4,4,0.712,feature,462.96,success,0.9259
build_02281,2025-11-07T06:35:17.543926,6,4,869.98,204,355,49,16,8,0.882,feature,116.06,failed,0.8511
build_02282,2025-09-01T03:35:17.543926,3,0,1345.72,2097,145,54,16,4,0.754,release,230.34,success,1.6124
build_02283,2026-01-17T15:35:17.543926,15,5,960.45,203,32,54,4,16,0.857,feature,76.63,success,0.2299
build_02284,2025-10-22T01:35:17.543926,1,2,808.86,290,46,43,8,4,0.859,release,99.58,success,0.3651
build_02285,2025-11-30T12:35:17.543926,12,6,583.64,284,239,76,4,8,0.551,main,243.73,failed,0.5687
build_02286,2025-11-13T00:35:17.543926,0,3,441.08,2525,62,58,4,8,0.514,feature,129.69,success,0.3026
build_02287,2025-10-24T10:35:17.543926,10,4,1264.6,201,350,46,2,4,0.575,feature,403.52,success,0.4708
build_02288,2026-01-03T03:35:17.543926,3,5,11050.11,164,520,37,4,32,0.823,feature,501.93,success,2.175
build_02289,2025-10-02T03:35:17.543926,3,3,21374.84,611,383,57,2,8,0.782,feature,1478.61,success,2.2179
build_02290,2025-12-18T14:35:17.543926,14,3,16756.71,701,105,51,2,8,0.739,feature,1503.29,success,2.2549
build_02291,2025-09-11T14:35:17.543926,14,3,518.03,2801,357,45,2,4,0.904,release,539.42,success,0.6293
build_02292,2025-07-25T05:35:17.543926,5,4,290.6,151,672,69,2,8,0.587,feature,419.21,success,0.6288
build_02293,2025-11-03T12:35:17.543926,12,0,356.6,145,40,23,4,4,0.937,main,76.89,success,0.1538
build_02294,2025-10-25T19:35:17.543926,19,5,282.64,777,129,47,2,4,0.968,main,130.05,success,0.1517
build_02295,2025-09-02T15:35:17.543926,15,1,739.04,356,298,22,4,8,0.761,hotfix,196.42,success,0.4583
build_02296,2026-01-19T02:35:17.543926,2,0,4023.7,786,118,58,8,8,0.739,release,327.87,success,1.3115
build_02297,2025-12-21T22:35:17.543926,22,6,314.43,68,142,62,4,4,0.632,feature,97.6,success,0.1952
build_02298,2025-10-09T23:35:17.543926,23,3,599.67,371,881,60,2,16,0.659,feature,439.91,success,0.9531
build_02299,2025-08-07T18:35:17.543926,18,3,1242.42,3571,316,39,8,4,0.73,main,433.63,success,1.59
build_02300,2025-08-02T07:35:17.543926,7,5,9160.62,669,49,37,4,8,0.896,feature,484.12,success,1.1296
build_02301,2025-09-03T05:35:17.543926,5,2,893.72,1508,255,42,8,4,0.829,main,217.84,success,0.7987
build_02302,2026-01-08T16:35:17.543926,16,3,1981.37,309,87,33,8,32,0.691,feature,84.42,success,0.5065
build_02303,2025-08-25T13:35:17.543926,13,0,1855.01,27,30,31,16,32,0.843,feature,35.63,success,0.3326
build_02304,2025-12-30T02:35:17.543926,2,1,2093.42,1361,1327,41,8,8,0.67,feature,583.51,success,2.334
build_02305,2025-12-30T02:35:17.543926,2,1,515.45,149,36,24,4,16,0.521,release,64.29,success,0.1929
build_02306,2025-10-12T09:35:17.543926,9,6,1243.69,188,25,47,8,32,0.512,hotfix,43.45,success,0.2607
build_02307,2025-12-10T00:35:17.543926,0,2,1905.07,860,389,39,8,8,0.501,release,322.69,failed,1.2908
build_02308,2025-09-30T02:35:17.543926,2,1,1731.15,97,42,36,8,32,0.596,feature,50.05,success,0.3003
build_02309,2025-12-24T16:35:17.543926,16,2,1849.04,240,931,66,16,4,0.606,release,824.03,success,5.7682
build_02310,2026-01-19T02:35:17.543926,2,0,1142.48,172,111,19,2,4,0.838,feature,143.56,success,0.1675
build_02311,2025-10-25T05:35:17.543926,5,5,662.69,125,46,32,4,4,0.631,hotfix,59.59,success,0.1192
build_02312,2025-11-26T10:35:17.543926,10,2,14520.96,812,193,50,2,16,0.652,feature,1241.67,success,2.6903
build_02313,2025-09-29T18:35:17.543926,18,0,4904.49,413,38,46,8,16,0.791,feature,170.57,success,0.796
build_02314,2025-08-20T02:35:17.543926,2,2,329.87,3597,42,35,4,8,0.394,feature,174.64,success,0.4075
build_02315,2025-10-02T21:35:17.543926,21,3,1485.95,484,106,38,4,4,0.57,feature,207.01,success,0.414
build_02316,2025-12-27T09:35:17.543926,9,5,1561.59,163,23,32,2,16,0.624,main,140.93,success,0.3054
build_02317,2025-10-19T14:35:17.543926,14,6,205.22,213,381,52,2,32,0.661,feature,243.2,success,0.8512
build_02318,2025-10-24T12:35:17.543926,12,4,48.04,1127,20,59,2,8,0.571,release,91.64,success,0.1375
build_02319,2025-09-27T02:35:17.543926,2,5,2550.66,764,51,55,4,8,0.883,feature,161.93,failed,0.3778
build_02320,2025-10-11T12:35:17.543926,12,5,308.12,266,595,50,2,8,0.981,hotfix,292.57,success,0.4389
build_02321,2025-11-09T21:35:17.543926,21,6,5933.06,1886,60,65,2,4,0.77,release,680.03,failed,0.7934
build_02322,2025-12-23T01:35:17.543926,1,1,4129.78,1617,43,46,2,8,0.52,hotfix,308.06,success,0.4621
build_02323,2025-10-11T11:35:17.543926,11,5,322.39,1861,384,32,2,8,0.854,feature,250.28,success,0.3754
build_02324,2025-12-31T07:35:17.543926,7,2,615.81,383,1063,49,4,8,0.85,feature,471.45,success,1.1
build_02325,2025-11-01T07:35:17.543926,7,5,12243.06,313,130,63,8,4,0.544,main,1126.68,success,4.1312
build_02326,2025-08-05T09:35:17.543926,9,1,98.77,221,131,28,8,8,0.914,feature,76.14,success,0.3046
build_02327,2025-12-17T13:35:17.543926,13,2,233.78,745,239,29,16,16,0.449,feature,81.9,success,0.6552
build_02328,2025-12-28T14:35:17.543926,14,6,646.96,603,48,43,2,8,0.447,hotfix,121.18,success,0.1818
build_02329,2025-12-31T14:35:17.543926,14,2,15100.16,370,32,57,4,8,0.432,feature,1200.19,success,2.8004
build_02330,2025-08-22T21:35:17.543926,21,4,6465.22,283,45,54,4,8,0.512,feature,505.0,success,1.1783
build_02331,2025-09-17T16:35:17.543926,16,2,117.83,165,129,42,2,8,0.937,hotfix,87.36,success,0.131
build_02332,2025-09-23T20:35:17.543926,20,1,176.38,399,398,40,8,8,0.734,release,219.48,success,0.8779
build_02333,2026-01-19T19:35:17.543926,19,0,4830.69,1131,1104,62,2,32,0.701,feature,629.92,success,2.2047
build_02334,2025-09-09T05:35:17.543926,5,1,1208.17,1946,36,70,2,4,0.817,feature,148.73,success,0.1735
build_02335,2025-10-17T13:35:17.543926,13,4,799.14,418,18,38,2,32,0.835,feature,66.45,success,0.2326
build_02336,2025-10-09T22:35:17.543926,22,3,11281.19,470,431,40,4,8,0.604,feature,835.55,success,1.9496
build_02337,2025-09-14T07:35:17.543926,7,6,176.95,2585,68,51,4,8,0.877,feature,100.83,failed,0.2353
build_02338,2025-07-30T16:35:17.543926,16,2,1021.66,1633,202,41,2,4,0.862,feature,266.79,success,0.3113
build_02339,2025-11-14T07:35:17.543926,7,4,81.94,464,476,22,4,16,0.754,release,280.04,success,0.8401
build_02340,2025-11-09T14:35:17.543926,14,6,6020.23,177,515,41,16,4,0.717,main,752.83,failed,5.2698
build_02341,2025-08-08T13:35:17.543926,13,4,1841.23,519,1323,42,4,16,0.726,feature,766.58,success,2.2997
build_02342,2025-10-28T18:35:17.543926,18,1,8614.81,211,132,43,2,8,0.746,hotfix,470.49,success,0.7057
build_02343,2025-09-11T05:35:17.543926,5,3,755.3,935,220,42,8,8,0.434,main,179.98,success,0.7199
build_02344,2025-12-13T11:35:17.543926,11,5,3542.09,2497,183,61,2,8,0.623,feature,556.68,success,0.835
build_02345,2025-10-18T01:35:17.543926,1,5,4095.15,83,324,42,4,8,0.44,feature,463.32,success,1.0811
build_02346,2025-08-27T09:35:17.543926,9,2,510.28,396,19,43,4,16,0.949,main,68.35,success,0.205
build_02347,2025-11-09T17:35:17.543926,17,6,394.82,109,50,57,4,4,0.865,feature,87.77,success,0.1755
build_02348,2025-12-14T03:35:17.543926,3,6,12241.7,444,285,43,4,4,0.557,feature,896.45,success,1.7929
build_02349,2025-12-29T13:35:17.543926,13,0,2330.05,428,166,34,8,8,0.832,feature,228.31,success,0.9132
build_02350,2025-12-23T09:35:17.543926,9,1,286.26,2093,38,60,8,8,0.872,feature,96.13,success,0.3845
build_02351,2025-12-14T20:35:17.543926,20,6,3053.3,1104,74,49,2,16,0.707,feature,236.35,success,0.5121
build_02352,2025-07-28T21:35:17.543926,21,0,1887.75,96,751,62,8,4,0.776,feature,443.24,success,1.6252
build_02353,2026-01-18T01:35:17.543926,1,6,1624.42,917,37,42,4,8,0.764,feature,128.58,success,0.3
build_02354,2025-12-03T05:35:17.543926,5,2,130.63,115,377,78,4,4,0.85,main,236.11,success,0.4722
build_02355,2025-08-24T12:35:17.543926,12,6,396.11,374,441,27,2,8,0.608,feature,403.01,success,0.6045
build_02356,2025-12-29T01:35:17.543926,1,0,496.76,136,15,41,2,16,0.643,feature,40.16,success,0.087
build_02357,2025-12-06T03:35:17.543926,3,5,594.54,272,74,51,2,4,0.899,release,88.53,success,0.1033
build_02358,2025-10-08T15:35:17.543926,15,2,4878.01,298,36,50,16,4,0.745,feature,344.09,success,2.4086
build_02359,2025-12-17T18:35:17.543926,18,2,7212.31,1258,139,63,4,4,0.418,main,921.14,success,1.8423
build_02360,2025-10-14T03:35:17.543926,3,1,5855.7,252,374,35,16,32,0.92,feature,88.37,success,0.8248
build_02361,2025-10-18T19:35:17.543926,19,5,669.83,1514,93,31,2,4,0.755,feature,142.65,success,0.1664
build_02362,2025-12-19T02:35:17.543926,2,4,337.8,587,886,54,2,32,0.93,feature,326.52,success,1.1428
build_02363,2025-08-04T04:35:17.543926,4,0,272.64,84,23,59,2,32,0.738,feature,26.7,success,0.0935
build_02364,2025-12-18T12:35:17.543926,12,3,223.63,551,60,40,2,32,0.303,main,93.56,success,0.3275
build_02365,2025-09-14T15:35:17.543926,15,6,1378.69,794,138,41,8,8,0.334,main,261.14,success,1.0445
build_02366,2025-10-05T13:35:17.543926,13,6,41.93,1224,385,44,16,32,0.563,feature,69.09,success,0.6448
build_02367,2025-09-04T15:35:17.543926,15,3,1753.44,203,172,43,2,8,0.229,feature,328.85,success,0.4933
build_02368,2025-09-07T08:35:17.543926,8,6,92.35,340,116,36,4,8,0.64,release,105.06,success,0.2451
build_02369,2025-12-28T01:35:17.543926,1,6,15341.23,176,211,34,2,8,0.856,feature,889.52,success,1.3343
build_02370,2025-12-15T14:35:17.543926,14,0,744.2,37,91,49,2,4,0.82,main,148.84,failed,0.1736
build_02371,2025-08-21T10:35:17.543926,10,3,863.9,145,41,32,2,16,0.373,hotfix,98.92,success,0.2143
build_02372,2025-12-09T19:35:17.543926,19,1,1007.9,201,14,51,4,8,0.594,feature,78.2,success,0.1825
build_02373,2025-11-28T23:35:17.543926,23,4,74.86,516,142,41,16,8,0.609,hotfix,43.52,success,0.3192
build_02374,2025-10-28T14:35:17.543926,14,1,1547.3,151,273,42,16,4,0.567,feature,246.32,success,1.7243
build_02375,2025-10-26T19:35:17.543926,19,6,826.53,239,137,37,16,32,0.652,feature,25.5,success,0.238
build_02376,2025-12-12T20:35:17.543926,20,4,1810.68,874,95,28,4,32,0.731,feature,99.07,success,0.4293
build_02377,2025-11-04T05:35:17.543926,5,1,274.34,705,484,54,2,8,0.659,feature,292.21,success,0.4383
build_02378,2025-10-11T01:35:17.543926,1,5,173.04,291,377,53,8,4,0.945,feature,169.2,success,0.6204
build_02379,2025-11-21T04:35:17.543926,4,4,2753.56,1310,28,58,4,32,0.812,hotfix,90.48,success,0.3921
build_02380,2025-12-02T19:35:17.543926,19,1,597.5,841,17,36,16,8,0.768,feature,41.61,success,0.3051
build_02381,2025-07-28T08:35:17.543926,8,0,1542.6,62,63,58,4,4,0.661,main,183.82,success,0.3676
build_02382,2025-07-27T02:35:17.543926,2,6,7987.38,699,70,54,2,16,0.556,feature,556.57,success,1.2059
build_02383,2025-10-10T23:35:17.543926,23,4,436.51,328,44,47,4,8,0.598,feature,64.95,failed,0.1516
build_02384,2025-12-13T03:35:17.543926,3,5,1023.44,263,122,44,2,8,0.758,feature,140.03,success,0.21
build_02385,2025-09-03T03:35:17.543926,3,2,628.55,777,152,44,2,8,0.655,feature,149.43,failed,0.2241
build_02386,2025-09-18T13:35:17.543926,13,3,5944.39,598,503,23,16,32,0.493,feature,173.66,success,1.6208
build_02387,2025-12-07T10:35:17.543926,10,6,1166.91,600,185,45,4,4,0.85,hotfix,169.44,failed,0.3389
build_02388,2026-01-01T16:35:17.543926,16,3,3109.91,391,340,47,2,4,0.828,feature,423.15,failed,0.4937
build_02389,2025-07-31T08:35:17.543926,8,3,2863.17,633,62,25,4,8,0.467,feature,226.3,success,0.528
build_02390,2025-07-28T23:35:17.543926,23,0,851.77,308,351,50,2,8,0.927,release,296.75,success,0.4451
build_02391,2025-11-23T07:35:17.543926,7,6,2938.63,396,87,55,8,4,0.554,release,317.69,success,1.1649
build_02392,2025-08-10T12:35:17.543926,12,6,360.74,1991,1660,48,4,8,0.867,main,1414.73,success,3.301
build_02393,2025-09-26T08:35:17.543926,8,4,439.12,36,251,52,16,8,0.811,main,92.48,failed,0.6782
build_02394,2025-09-26T03:35:17.543926,3,4,675.9,61,113,35,16,16,0.917,feature,36.19,success,0.2895
build_02395,2025-09-01T21:35:17.543926,21,0,27.72,410,390,34,16,16,0.727,feature,66.22,success,0.5298
build_02396,2026-01-10T05:35:17.543926,5,5,646.91,194,330,40,2,16,0.71,feature,215.27,success,0.4664
build_02397,2025-10-16T10:35:17.543926,10,3,379.47,163,11,63,4,16,0.543,main,46.48,success,0.1394
build_02398,2025-10-29T19:35:17.543926,19,2,4970.37,767,261,82,2,16,0.797,feature,358.21,success,0.7761
build_02399,2025-08-26T13:35:17.543926,13,1,642.18,282,335,32,4,8,0.722,release,349.6,success,0.8157
build_02400,2025-11-04T20:35:17.543926,20,1,885.35,1284,26,72,4,8,0.858,feature,99.65,success,0.2325
build_02401,2025-09-13T21:35:17.543926,21,5,663.49,216,302,54,8,16,0.429,feature,120.86,failed,0.564
build_02402,2025-10-16T12:35:17.543926,12,3,943.08,212,742,24,4,16,0.918,main,416.76,success,1.2503
build_02403,2025-11-20T13:35:17.543926,13,3,3721.45,342,1257,39,2,16,0.54,main,1345.53,failed,2.9153
build_02404,2025-08-14T13:35:17.543926,13,3,5730.73,201,503,42,16,4,0.746,feature,602.74,success,4.2192
build_02405,2026-01-09T12:35:17.543926,12,4,18.57,64,280,42,4,16,0.688,feature,145.83,success,0.4375
build_02406,2025-12-15T15:35:17.543926,15,0,783.04,816,33,45,4,8,0.755,feature,105.34,success,0.2458
build_02407,2025-12-29T13:35:17.543926,13,0,392.04,255,55,47,8,4,0.804,feature,63.46,success,0.2327
build_02408,2025-09-03T22:35:17.543926,22,2,4254.38,198,38,32,4,4,0.782,feature,285.96,success,0.5719
build_02409,2025-10-29T07:35:17.543926,7,2,331.62,413,732,75,2,8,0.729,feature,433.37,success,0.65
build_02410,2025-12-31T16:35:17.543926,16,2,1029.68,90,150,31,2,16,0.801,hotfix,129.59,success,0.2808
build_02411,2025-08-11T08:35:17.543926,8,0,1331.84,144,90,50,2,16,0.767,release,143.23,success,0.3103
build_02412,2025-12-31T23:35:17.543926,23,2,378.73,2307,2224,57,4,4,0.896,feature,1162.68,success,2.3254
build_02413,2025-08-25T19:35:17.543926,19,0,802.98,84,24,40,16,8,0.955,hotfix,25.47,success,0.1868
build_02414,2025-12-21T03:35:17.543926,3,6,1018.59,116,165,42,4,4,0.53,main,229.67,success,0.4593
build_02415,2025-08-24T17:35:17.543926,17,6,64.33,248,693,38,16,8,0.581,release,350.19,success,2.5681
build_02416,2025-12-31T07:35:17.543926,7,2,2399.07,213,895,49,2,4,0.477,feature,827.74,success,0.9657
build_02417,2025-08-31T23:35:17.543926,23,6,381.07,593,438,65,4,8,0.786,release,364.68,success,0.8509
build_02418,2025-08-23T03:35:17.543926,3,5,293.33,257,29,38,8,8,0.659,feature,39.68,success,0.1587
build_02419,2025-09-29T01:35:17.543926,1,0,2957.14,401,42,51,4,8,0.834,feature,180.73,success,0.4217
build_02420,2026-01-19T22:35:17.543926,22,0,1051.37,321,465,54,2,4,0.67,feature,300.64,failed,0.3508
build_02421,2025-11-20T08:35:17.543926,8,3,2280.41,231,55,53,8,4,0.898,feature,171.36,success,0.6283
